date,Open,low,high,Close,hr hilo,time
2019:12:05-10:00:00,5840,5822.4,5852,5843.4,0.10%,11
2019:12:05-11:00:00,5844,5836.7,5865.4,5857.4,0.13%,12
2019:12:05-12:00:00,5857.2,5850.5,5877.7,5862.5,0.12%,13
2019:12:05-13:00:00,5863.3,5803.2,5893.4,5841,0.61%,14
2019:12:05-14:00:00,5841.5,5834.2,5903.8,5863,0.22%,15
2019:12:05-15:00:00,5862.8,5810.8,5888.8,5881.1,0.27%,16
2019:12:05-16:00:00,5880.8,5847.8,5894.8,5857.1,0.43%,17
2019:12:05-17:00:00,5856.8,5808.6,5865.8,5826.3,0.17%,18
2019:12:05-18:00:00,5826.1,5823.9,5849.3,5839.6,0.16%,19
2019:12:05-19:00:00,5839.9,5830.7,5856.6,5839.9,0.21%,20
2019:12:05-20:00:00,5840.2,5828.9,5845.9,5831.9,0.23%,21
2019:12:05-21:00:00,5831.4,5823.9,5841.9,5826.4,0.07%,22
2019:12:06-01:00:00,5840.4,5823,5841.4,5823.8,0.11%,23
2019:12:06-02:00:00,5823.6,5814.8,5828.4,5816.8,0.14%,0
2019:12:06-03:00:00,5816.1,5814.1,5821.8,5816.1,0.15%,1
2019:12:06-04:00:00,5815.8,5814.8,5819.8,5819.8,0.13%,2
2019:12:06-05:00:00,5820.8,5815.8,5822.4,5815.8,0.08%,3
2019:12:06-06:00:00,5816,5815.8,5836.3,5835,0.04%,4
2019:12:06-07:00:00,5834.3,5822,5835.3,5828,0.06%,5
2019:12:06-08:00:00,5828.3,5821.7,5841.7,5829,0.10%,6
2019:12:06-09:00:00,5828.7,5823.7,5846.7,5842.7,0.06%,7
2019:12:06-10:00:00,5843,5830.7,5851,5831.3,0.19%,8
2019:12:06-11:00:00,5831,5785.3,5834.1,5807.7,0.10%,9
2019:12:06-12:00:00,5808.1,5779.7,5821.7,5820.1,0.10%,10
2019:12:06-13:00:00,5820.4,5764.9,5822.9,5785.6,0.07%,11
2019:12:06-14:00:00,5786,5780.9,5977,5943.3,0.12%,12
2019:12:06-15:00:00,5942.9,5863.6,5952,5874.3,0.17%,13
2019:12:06-16:00:00,5874.6,5871.8,5920,5911,0.44%,14
2019:12:06-17:00:00,5910.2,5877.3,5912,5891,0.42%,15
2019:12:06-18:00:00,5891.3,5886.6,5917,5910.3,0.35%,16
2019:12:06-19:00:00,5910.6,5890.8,5920,5912.6,0.17%,17
2019:12:06-20:00:00,5912.3,5892.3,5916,5896,0.10%,18
2019:12:06-21:00:00,5896.3,5896,5909.5,5903.1,0.18%,19
2019:12:09-00:00:00,5889.2,5875.9,5889.6,5878.2,0.14%,20
2019:12:09-01:00:00,5877.9,5875.9,5888.9,5885.2,0.09%,21
2019:12:09-02:00:00,5885.5,5882.2,5891.2,5886.2,0.11%,22
2019:12:09-03:00:00,5885.5,5880.5,5886.2,5881.2,0.06%,23
2019:12:09-04:00:00,5881.5,5881.1,5885.8,5882.8,0.09%,0
2019:12:09-05:00:00,5883.5,5876.8,5885.8,5884.8,0.07%,1
2019:12:09-06:00:00,5884,5880.8,5891.8,5889.8,0.06%,2
2019:12:09-07:00:00,5888.8,5879.8,5889.5,5884.8,0.05%,3
2019:12:09-08:00:00,5885.1,5862.8,5889.8,5865.1,0.04%,4
2019:12:09-09:00:00,5865.4,5850.8,5875.8,5858.1,0.06%,5
2019:12:09-10:00:00,5858.4,5844.8,5863.8,5856.8,0.04%,6
2019:12:09-11:00:00,5857.1,5837.7,5867.1,5842.7,0.13%,7
2019:12:09-12:00:00,5841.7,5836.4,5857.4,5839.4,0.11%,8
2019:12:09-13:00:00,5839,5830.4,5857.7,5831.1,0.08%,9
2019:12:09-14:00:00,5831.4,5817.8,5892.1,5881.1,0.08%,10
2019:12:09-15:00:00,5881.4,5872.4,5908.7,5880.7,0.10%,11
2019:12:09-16:00:00,5880.4,5871.4,5915.7,5896.3,0.22%,12
2019:12:09-17:00:00,5896,5882,5899.2,5892.9,0.33%,13
2019:12:09-18:00:00,5892.7,5889.9,5908.6,5905.9,0.27%,14
2019:12:09-19:00:00,5904.9,5884.1,5915.2,5889.2,0.20%,15
2019:12:09-20:00:00,5889.6,5886.9,5892.9,5892.9,0.21%,16
2019:12:09-21:00:00,5892.5,5881.5,5892.9,5881.5,0.19%,17
2019:12:10-01:00:00,5877.5,5877.1,5886.1,5884.8,0.11%,18
2019:12:10-02:00:00,5885.5,5885.5,5890.8,5890.5,0.14%,19
2019:12:10-03:00:00,5890.1,5881.8,5890.8,5883.8,0.11%,20
2019:12:10-04:00:00,5884.2,5880.7,5886.5,5882.2,0.03%,21
2019:12:10-05:00:00,5881.8,5877.8,5886.5,5884.5,0.10%,22
2019:12:10-06:00:00,5884.1,5883.8,5892.5,5886.8,0.08%,23
2019:12:10-07:00:00,5887.1,5882.8,5892.5,5884.7,0.10%,0
2019:12:10-08:00:00,5885.1,5866.1,5892.1,5874.5,0.06%,1
2019:12:10-09:00:00,5874.7,5856.7,5875.1,5873.8,0.03%,2
2019:12:10-10:00:00,5873.5,5871.8,5932.5,5894.7,0.07%,3
2019:12:10-11:00:00,5894.4,5848.7,5895.7,5866.4,0.03%,4
2019:12:10-12:00:00,5866.1,5852.4,5868.7,5860.7,0.04%,5
2019:12:10-13:00:00,5861,5846,5901.8,5875.2,0.06%,6
2019:12:10-14:00:00,5873.8,5864.5,5898.1,5890.5,0.03%,7
2019:12:10-15:00:00,5890.9,5890.9,5923.8,5918.1,0.17%,8
2019:12:10-16:00:00,5917.9,5897.4,5927.4,5909.7,0.13%,9
2019:12:10-17:00:00,5910.1,5903.4,5917.1,5912.7,0.11%,10
2019:12:10-18:00:00,5913.1,5904.3,5917.1,5908,0.14%,11
2019:12:10-19:00:00,5908.3,5907,5941.8,5918.8,0.18%,12
2019:12:10-20:00:00,5919.2,5916.8,5924.8,5922.8,0.27%,13
2019:12:10-21:00:00,5922.4,5893.6,5926.2,5900,0.35%,14
2019:12:11-01:00:00,5889.4,5880.7,5891.7,5882.7,0.41%,15
2019:12:11-02:00:00,5882.5,5878.7,5885.1,5883.1,0.34%,16
2019:12:11-03:00:00,5882.7,5876.7,5883.1,5881.5,0.08%,17
2019:12:11-04:00:00,5881.7,5881.7,5886.5,5884.1,0.16%,18
2019:12:11-05:00:00,5884.4,5878.7,5889.4,5888.4,0.18%,19
2019:12:11-06:00:00,5888.7,5881.4,5889.4,5881.6,0.12%,20
2019:12:11-07:00:00,5882,5875.4,5886.6,5882.4,0.04%,21
2019:12:11-08:00:00,5882,5874.6,5889.2,5882,0.11%,22
2019:12:11-09:00:00,5882.4,5880,5900.4,5900.4,0.06%,23
2019:12:11-10:00:00,5899.4,5873,5907.4,5889.4,0.11%,0
2019:12:11-11:00:00,5890.4,5872.4,5890.7,5877.3,0.10%,1
2019:12:11-12:00:00,5877.7,5877.1,5898.1,5893.1,0.07%,2
2019:12:11-13:00:00,5893.3,5882.3,5899.7,5887.1,0.04%,3
2019:12:11-14:00:00,5887.3,5875.1,5909,5906.5,0.05%,4
2019:12:11-15:00:00,5906.7,5802.3,5910.7,5826.3,0.04%,5
2019:12:11-16:00:00,5825.3,5818.3,5858.9,5845.9,0.05%,6
2019:12:11-17:00:00,5845.3,5840.3,5885.1,5864.7,0.07%,7
2019:12:11-18:00:00,5864.5,5850.7,5869.5,5854.5,0.10%,8
2019:12:11-19:00:00,5854.7,5851.7,5888.4,5885.2,0.07%,9
2019:12:11-20:00:00,5885.4,5869.4,5887.4,5874.4,0.07%,10
2019:12:11-21:00:00,5875.2,5870.8,5876.8,5870.8,0.04%,11
2019:12:11-23:00:00,5878.8,5874.8,5885.4,5884.2,0.11%,12
2019:12:12-01:00:00,5875.4,5874.2,5883.2,5882.1,0.34%,13
2019:12:12-02:00:00,5881.7,5874.1,5882.1,5875.1,0.37%,14
2019:12:12-03:00:00,5875.3,5875.1,5880.1,5878.7,0.18%,15
2019:12:12-04:00:00,5879.1,5876.1,5880.1,5876.3,0.24%,16
2019:12:12-05:00:00,5876.1,5874.7,5882.1,5878.1,0.22%,17
2019:12:12-06:00:00,5878.7,5876.1,5881.1,5880.1,0.49%,18
2019:12:12-07:00:00,5879.1,5872.1,5882.1,5875.1,0.24%,19
2019:12:12-08:00:00,5875.3,5869.1,5887,5876,0.40%,20
2019:12:12-09:00:00,5875.6,5872.2,5900,5894.4,0.07%,21
2019:12:12-10:00:00,5894.8,5888.8,5909.8,5898.6,0.11%,22
2019:12:12-11:00:00,5899,5889,5902,5894.2,0.06%,23
2019:12:12-12:00:00,5894.1,5876.6,5899,5898,0.10%,0
2019:12:12-13:00:00,5897.6,5866.8,5903.2,5890,0.11%,1
2019:12:12-14:00:00,5889.6,5870,5954.1,5951.6,0.07%,2
2019:12:12-15:00:00,5951.1,5916.1,5961.1,5923.7,0.06%,3
2019:12:12-16:00:00,5924.7,5903.3,5930.7,5927.1,0.04%,4
2019:12:12-17:00:00,5926.3,5921.1,5943.3,5935.1,0.08%,5
2019:12:12-18:00:00,5934.3,5926.1,5946.1,5929.1,0.06%,6
2019:12:12-19:00:00,5929.3,5904.3,5938.7,5924.1,0.09%,7
2019:12:12-20:00:00,5923.2,5914.6,5933.2,5915,0.12%,8
2019:12:12-21:00:00,5915.1,5910,5922.9,5911.1,0.55%,9
2019:12:13-01:00:00,5940.6,5935.6,5946,5939.1,0.14%,10
2019:12:13-02:00:00,5939.6,5936,5943.1,5938.1,0.13%,11
2019:12:13-03:00:00,5938.5,5936.9,5944.1,5939.9,0.23%,12
2019:12:13-04:00:00,5939.5,5935.1,5940.9,5936.1,0.32%,13
2019:12:13-05:00:00,5935.5,5934.1,5939.9,5937.9,0.59%,14
2019:12:13-06:00:00,5937.5,5933.9,5941.1,5939.9,0.22%,15
2019:12:13-07:00:00,5939.7,5935.9,5944.9,5940.9,0.35%,16
2019:12:13-08:00:00,5941.5,5938,5954,5947,0.17%,17
2019:12:13-09:00:00,5947.4,5946.9,5962,5962,0.22%,18
2019:12:13-10:00:00,5961.8,5958,5984,5979.4,0.44%,19
2019:12:13-11:00:00,5979,5973.8,5988.8,5977.8,0.11%,20
2019:12:13-12:00:00,5977.4,5947.8,5977.4,5959.9,0.04%,21
2019:12:13-13:00:00,5960.4,5950.9,5976.9,5968.8,0.12%,22
2019:12:13-14:00:00,5969.8,5919.3,5988.6,5943.3,0.06%,23
2019:12:13-15:00:00,5942.5,5930.6,6038.5,5938.4,0.10%,0
2019:12:13-16:00:00,5938.6,5932.4,5984.4,5981.4,0.22%,1
2019:12:13-17:00:00,5981.6,5975.6,5999.4,5990.3,0.05%,2
2019:12:13-18:00:00,5991.3,5971.8,5999.3,5984.4,0.04%,3
2019:12:13-19:00:00,5984.6,5979.4,6003.3,5993.4,0.04%,4
2019:12:13-20:00:00,5994.3,5965.3,5994.3,5970.2,0.08%,5
2019:12:13-21:00:00,5970.3,5967.2,5976.8,5968.4,0.06%,6
2019:12:15-23:00:00,5979.6,5965.6,5981.6,5967.7,0.18%,7
2019:12:16-00:00:00,5967.6,5966.7,5976.6,5976.2,0.13%,8
2019:12:16-01:00:00,5976.7,5969.7,5979.7,5975.2,0.07%,9
2019:12:16-02:00:00,5976.6,5971.7,5978.7,5973.7,0.05%,10
2019:12:16-03:00:00,5973.2,5971.7,5976.7,5973.7,0.15%,11
2019:12:16-04:00:00,5973.6,5971.7,5976.7,5974.7,0.38%,12
2019:12:16-05:00:00,5975.7,5973.6,5977.1,5975.6,0.29%,13
2019:12:16-06:00:00,5976.1,5972.6,5987.1,5983.1,0.46%,14
2019:12:16-07:00:00,5982.6,5981.6,5991.6,5986.6,0.14%,15
2019:12:16-08:00:00,5987.6,5985.6,6008.6,6007.6,0.16%,16
2019:12:16-09:00:00,6008.6,5998.6,6011.5,5999.5,0.18%,17
2019:12:16-10:00:00,5999.6,5979.5,6001.5,5994.5,0.11%,18
2019:12:16-11:00:00,5995.5,5987.5,6001.5,5996.4,0.22%,19
2019:12:16-12:00:00,5995.9,5993.5,6006.4,6000.4,0.11%,20
2019:12:16-13:00:00,6000.5,5990.4,6017.4,6013.4,0.05%,0
2019:12:16-14:00:00,6012.9,5995.3,6021.4,6008.4,0.09%,1
2019:12:16-15:00:00,6009.4,6002.3,6028.3,6018.4,0.12%,2
2019:12:16-16:00:00,6019.3,6003.3,6022.4,6009.3,0.05%,3
2019:12:16-17:00:00,6010.3,6006.3,6016.3,6012.4,0.03%,4
2019:12:16-18:00:00,6012.8,6006.4,6022.4,6010.4,0.03%,5
2019:12:16-19:00:00,6009.9,6006.4,6016.4,6015.4,0.05%,6
2019:12:16-20:00:00,6014.4,6013.4,6018.4,6014.4,0.10%,7
2019:12:16-21:00:00,6014.9,6012.4,6018.9,6013.9,0.20%,8
2019:12:17-01:00:00,6006.3,6005.3,6011.3,6007.4,0.10%,9
2019:12:17-02:00:00,6007.3,6002.4,6009.3,6009.3,0.11%,10
2019:12:17-03:00:00,6008.3,6007.3,6011.3,6010.3,0.09%,11
2019:12:17-04:00:00,6011.3,6009.3,6012.3,6010.3,0.05%,12
2019:12:17-05:00:00,6011.3,6009.3,6016.3,6016.3,0.25%,13
2019:12:17-06:00:00,6015.8,6010.3,6015.8,6012.3,0.16%,14
2019:12:17-07:00:00,6012.8,6011.3,6022.3,6017.3,0.17%,15
2019:12:17-08:00:00,6018.3,6003.2,6026.3,6005.2,0.18%,16
2019:12:17-09:00:00,6005.3,5996.2,6008.2,6005.2,0.11%,17
2019:12:17-10:00:00,6006.2,6004.2,6020.2,6017.2,0.09%,18
2019:12:17-11:00:00,6016.2,6015.2,6034.2,6033.2,0.09%,19
2019:12:17-12:00:00,6032.2,6026.2,6037.2,6032.2,0.25%,20
2019:12:17-13:00:00,6033.2,6028.2,6045.2,6038.2,0.09%,21
2019:12:17-14:00:00,6039.2,6025.2,6066.2,6057.2,0.03%,22
2019:12:17-15:00:00,6058.2,6052.2,6080.2,6075.2,0.37%,23
2019:12:17-16:00:00,6076.2,6063.2,6095.2,6079.2,0.16%,0
2019:12:17-17:00:00,6078.2,6069.2,6092.2,6085.2,0.09%,1
2019:12:17-18:00:00,6084.2,6075.2,6091.2,6081.2,0.11%,2
2019:12:17-19:00:00,6082.2,6073.2,6089.2,6083.1,0.08%,3
2019:12:17-20:00:00,6082.6,6079.1,6087.1,6080.1,0.08%,4
2019:12:17-21:00:00,6081.1,6038.5,6081.1,6045.1,0.08%,5
2019:12:18-01:00:00,6054.1,6047.5,6056,6048,0.07%,6
2019:12:18-02:00:00,6047,6042,6050,6043,0.15%,7
2019:12:18-03:00:00,6044,6041,6045,6042.9,0.09%,8
2019:12:18-04:00:00,6043.9,6040.4,6044.9,6041.9,0.09%,9
2019:12:18-05:00:00,6042.9,6042.9,6050.9,6046.8,0.06%,10
2019:12:18-06:00:00,6045.9,6033.8,6045.9,6037.8,0.17%,11
2019:12:18-07:00:00,6038.8,6033.8,6042.8,6039.7,0.07%,12
2019:12:18-08:00:00,6039.8,6032.7,6048.7,6037.7,0.07%,13
2019:12:18-09:00:00,6036.7,6023.7,6041.7,6025.7,0.26%,14
2019:12:18-10:00:00,6026.2,6022.7,6039.7,6036.7,0.39%,15
2019:12:18-11:00:00,6037.6,6036.7,6046.6,6039.6,0.11%,16
2019:12:18-12:00:00,6038.6,6038.6,6061.1,6056.5,0.19%,17
2019:12:18-13:00:00,6055.6,6041.5,6059.5,6048.5,0.16%,18
2019:12:18-14:00:00,6049.5,6029.5,6060.5,6032.5,0.08%,19
2019:12:18-15:00:00,6033.5,6029.5,6102.4,6087.4,0.26%,20
2019:12:18-16:00:00,6086.4,6070.4,6096.4,6084.4,0.07%,21
2019:12:18-17:00:00,6085.3,6082.3,6108.3,6099.3,0.09%,22
2019:12:18-18:00:00,6100.3,6085.3,6107.3,6093.3,0.08%,23
2019:12:18-19:00:00,6092.3,6076.3,6094.3,6082.3,0.12%,0
2019:12:18-20:00:00,6081.3,6080.3,6088.3,6083.3,0.09%,1
2019:12:18-21:00:00,6084.2,6077.2,6087.3,6077.2,0.05%,2
2019:12:19-01:00:00,6081.1,6078,6084.1,6079,0.06%,3
2019:12:19-02:00:00,6078.1,6077,6080,6077,0.03%,4
2019:12:19-03:00:00,6076,6076,6081,6078,0.07%,5
2019:12:19-04:00:00,6077.9,6076.9,6079,6077.9,0.08%,6
2019:12:19-05:00:00,6076.9,6076.9,6083.9,6081.9,0.09%,7
2019:12:19-06:00:00,6082.9,6081.9,6086.9,6084.9,0.18%,8
2019:12:19-07:00:00,6084.8,6075.8,6085.8,6077.8,0.20%,9
2019:12:19-08:00:00,6078.8,6072.7,6081.8,6073.8,0.11%,10
2019:12:19-09:00:00,6074.7,6073.8,6091.7,6086.7,0.07%,11
2019:12:19-10:00:00,6085.8,6078.7,6088.7,6084.7,0.10%,12
2019:12:19-11:00:00,6084.6,6082.7,6090.7,6087.7,0.10%,13
2019:12:19-12:00:00,6086.7,6079.6,6088.7,6082.6,0.28%,14
2019:12:19-13:00:00,6082.7,6066.7,6087.6,6086.6,0.16%,15
2019:12:19-14:00:00,6087.6,6079.6,6099.5,6094.5,0.45%,16
2019:12:19-15:00:00,6095.5,6071.6,6102.5,6096.5,0.15%,17
2019:12:19-16:00:00,6097.5,6097.5,6136.4,6123.5,0.27%,18
2019:12:19-17:00:00,6124.4,6104.4,6127.4,6105.4,0.11%,19
2019:12:19-18:00:00,6106.4,6104.4,6113.3,6107.3,0.09%,20
2019:12:19-19:00:00,6107.4,6098.3,6120.3,6100.3,0.14%,21
2019:12:19-20:00:00,6099.3,6093.4,6106.4,6098.4,0.02%,22
2019:12:19-21:00:00,6099.4,6094.4,6116.4,6105.4,0.13%,23
2019:12:19-23:00:00,6105.9,6099.4,6107.4,6104.4,0.10%,0
2019:12:20-01:00:00,6109.3,6103.3,6110.2,6107.3,0.14%,1
2019:12:20-02:00:00,6108.3,6105.2,6108.3,6106.3,0.08%,2
2019:12:20-03:00:00,6106.2,6105.2,6110.2,6107.2,0.06%,3
2019:12:20-04:00:00,6107.1,6107.1,6110.1,6107.2,0.04%,4
2019:12:20-05:00:00,6106.3,6106.2,6114.1,6112.1,0.05%,5
2019:12:20-06:00:00,6112.2,6106,6116.2,6106.1,0.06%,6
2019:12:20-07:00:00,6106,6104.1,6114.1,6110,0.64%,7
2019:12:20-08:00:00,6111,6101,6116.1,6102,0.14%,8
2019:12:20-09:00:00,6102.5,6095.9,6106,6103,0.10%,9
2019:12:20-10:00:00,6102.9,6087,6106,6089.9,0.07%,10
2019:12:20-11:00:00,6089,6078.9,6094.9,6087.9,0.09%,11
2019:12:20-12:00:00,6087,6081.8,6094.8,6089.9,0.06%,12
2019:12:20-13:00:00,6090.8,6089.9,6098.8,6098.8,0.14%,13
2019:12:20-14:00:00,6099.7,6047.5,6115.9,6054.4,0.36%,14
2019:12:20-15:00:00,6054.5,5999.6,6063.4,6014.5,0.31%,15
2019:12:20-16:00:00,6014,6006.5,6059.3,6026.6,0.25%,16
2019:12:20-17:00:00,6027.5,6012.6,6030.6,6026.6,0.20%,17
2019:12:20-18:00:00,6026.5,6015.6,6035.3,6033.3,0.13%,18
2019:12:20-19:00:00,6033.4,6023.4,6052.3,6031.4,0.36%,19
2019:12:20-20:00:00,6032.3,6028.3,6034.3,6029.4,0.28%,20
2019:12:20-21:00:00,6029.3,6027.4,6034.3,6032.2,0.20%,21
2019:12:22-23:00:00,6033,6029,6041,6040,0.03%,22
2019:12:23-00:00:00,6039.9,6034.1,6041.1,6035.9,0.07%,23
2019:12:23-01:00:00,6036,6023.2,6037.1,6026.2,0.23%,0
2019:12:23-02:00:00,6027.1,6021.3,6028.1,6023.2,0.11%,1
2019:12:23-03:00:00,6022.2,6018.4,6025.3,6019.3,0.10%,2
2019:12:23-04:00:00,6019.2,6013.2,6022.3,6015.2,0.06%,3
2019:12:23-05:00:00,6015.3,6009.3,6015.3,6013.3,0.08%,4
2019:12:23-06:00:00,6013.1,6007.3,6013.3,6009.3,0.10%,5
2019:12:23-07:00:00,6010.1,6010.1,6021.1,6012.2,0.08%,6
2019:12:23-08:00:00,6012.3,6006.3,6022.2,6021.2,0.11%,7
2019:12:23-09:00:00,6022.1,6019.1,6031.1,6020.1,0.10%,8
2019:12:23-10:00:00,6020,6010.1,6035.1,6032.1,0.07%,9
2019:12:23-11:00:00,6032,6026.2,6043.9,6040,0.08%,10
2019:12:23-12:00:00,6039.2,6034,6043.1,6041,0.06%,11
2019:12:23-13:00:00,6041.1,6029,6051,6047,0.20%,12
2019:12:23-14:00:00,6047.1,6008.9,6049,6019.7,0.10%,13
2019:12:23-15:00:00,6019.8,6012.6,6034.3,6022.5,0.38%,14
2019:12:23-16:00:00,6021.7,6018.5,6058.7,6052.9,0.24%,15
2019:12:23-17:00:00,6052.8,6046.7,6054.9,6049.7,0.21%,16
2019:12:23-18:00:00,6049.8,6048.7,6071.6,6071.6,0.09%,17
2019:12:23-19:00:00,6071.2,6044.8,6071.6,6059,0.09%,18
2019:12:23-20:00:00,6058.9,6055,6069,6065,0.10%,19
2019:12:23-21:00:00,6065.1,6058.6,6066.1,6059,0.20%,20
2019:12:24-01:00:00,6052.1,6047.1,6056,6048.1,0.08%,21
2019:12:24-02:00:00,6048,6043.1,6050,6049.9,0.10%,0
2019:12:24-03:00:00,6049.1,6044,6050,6044.9,0.14%,1
2019:12:24-04:00:00,6044.8,6043.9,6055,6050,0.10%,2
2019:12:24-05:00:00,6049.9,6047.9,6054,6053,0.08%,3
2019:12:24-06:00:00,6053.9,6053,6059.9,6055,0.02%,4
2019:12:24-07:00:00,6055.7,6051.8,6057.7,6053.9,0.06%,5
2019:12:24-08:00:00,6053.8,6044.7,6054.8,6051.8,0.17%,6
2019:12:24-09:00:00,6052.2,6048.8,6058.9,6051.7,0.11%,7
2019:12:24-10:00:00,6051.8,6047.7,6059.8,6057.8,0.17%,8
2019:12:24-11:00:00,6057.7,6055.9,6063.9,6059.9,0.14%,9
2019:12:24-12:00:00,6060.6,6055.7,6081.7,6072.6,0.11%,10
2019:12:24-13:00:00,6071.8,6065.5,6075.4,6074.6,0.11%,11
2019:12:24-14:00:00,6075.4,6059.6,6092.1,6078.2,0.07%,12
2019:12:24-15:00:00,6078.4,6077.1,6100.1,6092.2,0.15%,13
2019:12:24-16:00:00,6092.3,6087.3,6106.1,6094.5,0.33%,14
2019:12:24-17:00:00,6093.8,6089.3,6098.3,6094.2,0.15%,15
2019:12:24-18:00:00,6094.3,6092.2,6110.3,6108.3,0.30%,16
2019:12:26-01:00:00,6118.9,6116,6126.4,6126.4,0.27%,17
2019:12:26-02:00:00,6126.5,6124.5,6132.2,6130.4,0.11%,18
2019:12:26-03:00:00,6131.2,6129.2,6131.4,6130.3,0.11%,19
2019:12:26-04:00:00,6130.5,6129.2,6132.2,6129.2,0.14%,20
2019:12:26-05:00:00,6129.5,6121.2,6131.3,6124.2,0.10%,21
2019:12:26-06:00:00,6124,6122.2,6130.7,6128.9,0.02%,22
2019:12:26-07:00:00,6129.6,6116.8,6130.9,6120,0.12%,23
2019:12:26-08:00:00,6119.8,6113.8,6123.1,6118.8,0.10%,0
2019:12:26-09:00:00,6118.9,6115.3,6128.9,6122.9,0.12%,1
2019:12:26-10:00:00,6123.1,6117.5,6124.1,6121,0.05%,2
2019:12:26-11:00:00,6121.7,6119.7,6126.7,6121.7,0.06%,3
2019:12:26-12:00:00,6121.4,6107,6122.7,6112.1,0.07%,4
2019:12:26-13:00:00,6111.4,6100.1,6120,6114,0.24%,5
2019:12:26-14:00:00,6114.1,6105,6160.7,6146,0.14%,6
2019:12:26-15:00:00,6146.7,6143.6,6168,6147,0.09%,7
2019:12:26-16:00:00,6147.2,6145.3,6165.9,6165,0.13%,8
2019:12:26-17:00:00,6164.9,6157,6174.7,6167.7,0.13%,9
2019:12:26-18:00:00,6167.8,6153.7,6171.7,6164.8,0.12%,10
2019:12:26-19:00:00,6164.7,6155.2,6165.1,6160.9,0.10%,11
2019:12:26-20:00:00,6160.2,6152.6,6164.9,6153.1,0.08%,12
2019:12:26-21:00:00,6152.7,6151.7,6166.6,6166.1,0.09%,13
2019:12:27-01:00:00,6166.2,6162.4,6177.9,6177,0.23%,14
2019:12:27-02:00:00,6176.9,6172.7,6179,6172.7,0.20%,15
2019:12:27-03:00:00,6173.4,6171.7,6176.1,6175.7,0.20%,16
2019:12:27-04:00:00,6175.8,6173.7,6176.7,6175.7,0.17%,17
2019:12:27-05:00:00,6175.8,6172.6,6175.8,6173.6,0.11%,18
2019:12:27-06:00:00,6172.9,6167.6,6174.1,6174.1,0.38%,19
2019:12:27-07:00:00,6173.8,6172.6,6182.6,6182.6,0.17%,20
2019:12:27-08:00:00,6181.9,6177.6,6188.6,6181.2,0.08%,21
2019:12:27-09:00:00,6180.9,6176.5,6188.7,6182.8,0.05%,22
2019:12:27-10:00:00,6182.7,6177.5,6187.8,6182.2,0.13%,23
2019:12:27-11:00:00,6182.3,6173.3,6185.2,6179.1,0.11%,0
2019:12:27-12:00:00,6178.5,6166.1,6182.3,6167.3,0.14%,1
2019:12:27-13:00:00,6166.6,6158.4,6170.7,6169.7,0.05%,2
2019:12:27-14:00:00,6170.4,6117,6188.6,6119.7,0.07%,3
2019:12:27-15:00:00,6119.8,6117.5,6144.8,6143.5,0.06%,4
2019:12:27-16:00:00,6143.1,6136.1,6180.6,6164.6,0.09%,5
2019:12:27-17:00:00,6165.6,6156.6,6173.5,6162.6,0.09%,6
2019:12:27-18:00:00,6163.3,6146.9,6169.6,6158.7,0.07%,7
2019:12:27-19:00:00,6157.9,6154.9,6167.9,6163.9,0.12%,8
2019:12:27-20:00:00,6163.7,6155.2,6163.9,6160.5,0.27%,9
2019:12:27-21:00:00,6160.4,6155.2,6166.3,6163.2,0.10%,10
2019:12:29-23:00:00,6158.6,6154.1,6163.9,6162.9,0.06%,11
2019:12:30-00:00:00,6162.1,6156.1,6163.7,6156.9,0.14%,12
2019:12:30-01:00:00,6156.7,6155.9,6162.1,6162,0.07%,13
2019:12:30-02:00:00,6161,6161,6166,6165,0.34%,14
2019:12:30-03:00:00,6164.8,6163.5,6169.7,6168.2,0.24%,15
2019:12:30-04:00:00,6169,6167.2,6169.7,6169.4,0.20%,16
2019:12:30-05:00:00,6169.2,6167,6173.1,6173.1,0.17%,17
2019:12:30-06:00:00,6172.9,6167.1,6173.3,6167.9,0.38%,18
2019:12:30-07:00:00,6168.3,6160.9,6172.1,6163.1,0.31%,19
2019:12:30-08:00:00,6163.3,6155.5,6168.9,6158.9,0.13%,20
2019:12:30-09:00:00,6159.1,6156,6167,6164.2,0.14%,21
2019:12:30-10:00:00,6164,6160.2,6186.2,6180.2,0.04%,22
2019:12:30-11:00:00,6180,6175.6,6191.6,6189.6,0.10%,23
2019:12:30-12:00:00,6190.6,6189.2,6208.6,6197.6,0.12%,0
2019:12:30-13:00:00,6198,6193.2,6215.6,6211.1,0.28%,1
2019:12:30-14:00:00,6211.8,6158.3,6223.9,6165.3,0.29%,2
2019:12:30-15:00:00,6165,6159.8,6195.6,6189.4,0.08%,3
2019:12:30-16:00:00,6188.8,6098,6195.8,6156.9,0.10%,4
2019:12:30-17:00:00,6157.2,6150.5,6168.9,6157.7,0.08%,5
2019:12:30-18:00:00,6157.5,6146.9,6164.9,6162.7,0.12%,6
2019:12:30-19:00:00,6163.2,6143.6,6173.4,6144.6,0.17%,7
2019:12:30-20:00:00,6144.8,6139.8,6151.4,6148.6,0.16%,8
2019:12:30-21:00:00,6148.8,6148.4,6156.3,6154.1,0.12%,9
2019:12:31-01:00:00,6149.5,6140.8,6151,6145.2,0.20%,10
2019:12:31-02:00:00,6146,6144.2,6153.6,6152.4,0.12%,11
2019:12:31-03:00:00,6152.2,6146.1,6152.4,6149.4,0.12%,12
